id;data_abertura_proposta;data_entrega_edital;data_entrega_proposta;data_publicacao;endereco_entrega_edital;funcao_responsavel;identificador;informacoes_gerais;modalidade;nome_responsavel;numero_aviso;numero_itens;numero_processo;objeto;situacao_aviso;tipo_pregao;tipo_recurso;uasg;descricao_item;quantidade_item;valor_estimado_item;descricao_detalhada_item;margem_preferencial;situacao_item;menor_lance;decreto_7174;fornecedor_vencedor;tratamento_diferenciado;unidade_fornecimento;valor_negociado;url_pregao;tipo_material
33263;2014-01-21T10:00:00;2014-01-09T08:00:00;2014-01-09T08:00:00;2014-01-09;Rua Osvaldo Cruz, 1143 - Centenário/PB;Chefe Geral Interina;13501105000012000;NA;5;MARIA AUXILIADORA LEMOS BARROS;12014;NA;135.0208/2013;Pregão Eletrônico Aquisição parcelad a de combustíveis (gasolina comum, óleo diesel comum, óleo diesel S10 e etanol comum) para aba stecimento da frota de veículos da Embrapa Algo dão em Campina Grande/PB, SPM  Escritório de C ampina Grande/PB, Campo Experimental de Barbalh a/CE, Campo Experimental de Patos/PB, Campo Ex perimental de Monteiro/PB, escritório de Irecê/ BA e Campo Experimental de Luís Eduardo Magalhã es/BA;Publicado;Eletrônico;Nacional;135011;GASOLINA COMUM;6000;18546.00;GASOLINA COMUM, NOME GASOLINA - COMBUSTIVEL VEICULO;false;cancelado;NA;false;NA;NA;LITRO;NA;/pregoes/doc/pregao/1350110000012014;NA
33265;2014-01-21T10:00:00;2014-01-09T08:00:00;2014-01-09T08:00:00;2014-01-09;Rua Osvaldo Cruz, 1143 - Centenário/PB;Chefe Geral Interina;13501105000012000;NA;5;MARIA AUXILIADORA LEMOS BARROS;12014;NA;135.0208/2013;Pregão Eletrônico Aquisição parcelad a de combustíveis (gasolina comum, óleo diesel comum, óleo diesel S10 e etanol comum) para aba stecimento da frota de veículos da Embrapa Algo dão em Campina Grande/PB, SPM  Escritório de C ampina Grande/PB, Campo Experimental de Barbalh a/CE, Campo Experimental de Patos/PB, Campo Ex perimental de Monteiro/PB, escritório de Irecê/ BA e Campo Experimental de Luís Eduardo Magalhã es/BA;Publicado;Eletrônico;Nacional;135011;GASOLINA COMUM;700;1994.30;GASOLINA COMUM, NOME GASOLINA - COMBUSTIVEL VEICULO;false;cancelado;NA;false;NA;NA;LITRO;NA;/pregoes/doc/pregao/1350110000012014;NA
33267;2014-01-21T10:00:00;2014-01-09T08:00:00;2014-01-09T08:00:00;2014-01-09;Rua Osvaldo Cruz, 1143 - Centenário/PB;Chefe Geral Interina;13501105000012000;NA;5;MARIA AUXILIADORA LEMOS BARROS;12014;NA;135.0208/2013;Pregão Eletrônico Aquisição parcelad a de combustíveis (gasolina comum, óleo diesel comum, óleo diesel S10 e etanol comum) para aba stecimento da frota de veículos da Embrapa Algo dão em Campina Grande/PB, SPM  Escritório de C ampina Grande/PB, Campo Experimental de Barbalh a/CE, Campo Experimental de Patos/PB, Campo Ex perimental de Monteiro/PB, escritório de Irecê/ BA e Campo Experimental de Luís Eduardo Magalhã es/BA;Publicado;Eletrônico;Nacional;135011;GASOLINA COMUM;1500;4411.50;GASOLINA COMUM, NOME GASOLINA - COMBUSTIVEL VEICULO;false;cancelado;NA;false;NA;NA;LITRO;NA;/pregoes/doc/pregao/1350110000012014;NA
33268;2014-01-21T10:00:00;2014-01-09T08:00:00;2014-01-09T08:00:00;2014-01-09;Rua Osvaldo Cruz, 1143 - Centenário/PB;Chefe Geral Interina;13501105000012000;NA;5;MARIA AUXILIADORA LEMOS BARROS;12014;NA;135.0208/2013;Pregão Eletrônico Aquisição parcelad a de combustíveis (gasolina comum, óleo diesel comum, óleo diesel S10 e etanol comum) para aba stecimento da frota de veículos da Embrapa Algo dão em Campina Grande/PB, SPM  Escritório de C ampina Grande/PB, Campo Experimental de Barbalh a/CE, Campo Experimental de Patos/PB, Campo Ex perimental de Monteiro/PB, escritório de Irecê/ BA e Campo Experimental de Luís Eduardo Magalhã es/BA;Publicado;Eletrônico;Nacional;135011;GASOLINA COMUM;1500;4749.00;GASOLINA COMUM, NOME GASOLINA - COMBUSTIVEL VEICULO;false;cancelado;NA;false;NA;NA;LITRO;NA;/pregoes/doc/pregao/1350110000012014;NA
33325;2014-01-15T10:00:00;2014-01-02T08:00:00;2014-01-02T08:00:00;2014-01-02;Av. Beira Mar, 3250 - Jardins/SE;Chefe Adj Adm;13501305000012000;NA;5;EDGARD DE MEDEIROS SARMENTO NETO;12014;NA;01/2014;Pregão Eletrônico Eventual contrataç ão de empresa para fornecimento de combustíveis automotivos (Gasolina Comum, Òleo Diesel Comum e Etanol Combustível) para abastecimento (nos postos) dos veículos da Unidade da Embrapa Tabu leiros Costeiros de Aracaju (SE), durante o exe rcício de 2014.;Publicado;Eletrônico;Nacional;135013;GASOLINA COMUM;48000;2.89;GASOLINA COMUM - COMBUSTIVEL VEICULO;false;homologado;3.00;false;NA;NA;LITROS;3.00;/pregoes/doc/pregao/1350130000012014;NA
33374;2014-01-30T09:00:00;2014-01-20T08:00:00;2014-01-20T08:00:00;2014-01-20;Rod. Mg 424 - Km 65 Caixa Postal 151 - Esmeraldas Ii/MG;Chefe Geral;13501605000012000;Conforme edital.;5;ANTONIO ALVARO CORSETTI PURCINO;12014;NA;135016.001/2014;Pregão Eletrônico Aquisição parcelad a de combustíveis para os veículos da frota da Embrapa Milho e Sorgo;Publicado;Eletrônico;Nacional;135016;GASOLINA COMUM;60000;185400.00;GASOLINA COMUM, CONFORME EDITAL.;false;homologado;0.00;false;NA;NA;LITRO;2.00;/pregoes/doc/pregao/1350160000012014;16950
33376;2014-02-13T09:00:00;2014-02-03T08:30:00;2014-02-03T08:30:00;2014-02-03;Avenida Rádio Maia, 830 - Zona Rural - Vila Popular - Zona Rural/MS;Chefe Geral;13501705000012000;O edital poderá ser obtido por meio dos sites: www.comprasnet.gov.br ou ww w.cnpgc.embrapa.br. Informações adicionais pode rão ser obtidas por meio dos telefones (67) 336 8-2097, 3368-2004, 3368-2012, 3368-2014, fax 33 68-2221, ou e-mail cnpgc.compras@embrapa.br. Ha vendo divergências entre o código CATMAT e a de scrição do item contida no edital, prevalece à última. Os materiais deverão ser entregues no e ndereço contido no Anexo I, item 4.2 do edital.;5;CLEBER OLIVEIRA SOARES;12014;NA;1;Pregão Eletrônico Contratação de emp resa(s), mediante Ata de Registro de Preços, pa ra a aquisição futura e eventual fornecimento d e combustíveis automotivos (gasolina comum, eta nol e óleo diesel S10), para abastecimento dos tanques (tipo reservatórios) da Embrapa Gado de Corte.;Publicado;Eletrônico;Nacional;135017;GASOLINA COMUM;60000;3.14;GASOLINA COMUM, NOME GASOLINA - COMBUSTIVEL VEICULO;false;adjudicado;0.50;false;NA;NA;Litro;NA;/pregoes/doc/pregao/1350170000012014;16950
33587;2014-02-07T09:30:00;2014-01-28T08:00:00;2014-01-28T08:00:00;2014-01-28;Rodovia Dos Pioneiros - Mt 222, Km 2,5, Zona Rural - /MT;Chefe-geral;13502205000012000;NA;5;JOAO FLAVIO VELOSO SILVA;12014;NA;1;Pregão Eletrônico Contratação de emp resa especializada no fornecimento de combustív eis, com entrega parcelada, para abastecimento de máquinas e veículos que compõem a frota da E mbrapa Agrossilvipastoril para o exercício 2014 .;Publicado;Eletrônico;Nacional;135022;GASOLINA COMUM;5000;15000.15;Gasolina automotiva comum.;false;cancelado;NA;false;NA;NA;litros;NA;/pregoes/doc/pregao/1350220000012014;16950
33592;2014-01-28T14:30:00;2014-01-15T08:30:00;2014-01-15T08:30:00;2014-01-15;Rua 15 de Novembro, 1452 - Centro.tel. - /SP;Supervisor;13502605000012000;Divergências com o CATMAT p revalece o Edital.;5;FRANCISCO GERALDO COVRE;12014;NA;2;Pregão Eletrônico Aquisição de combu stíveis (gasolina comum, álcool hidratado comum , óleo diesel comum e óleo diesel S10/S50) para a Embrapa Instrumentação;Publicado;Eletrônico;Nacional;135026;GASOLINA COMUM;25000;115760.00;GASOLINA COMUM, NOME GASOLINA - COMBUSTIVEL VEICULO;false;homologado;1.35;false;NA;NA;Litros;NA;/pregoes/doc/pregao/1350260000012014;16950
33601;2014-02-05T08:30:00;2014-01-22T08:00:00;2014-01-22T08:00:00;2014-01-22;Br 153 Km 110  - Cx. Postal 21 - Distrito de Tamanduá/SC;Chefe Adjunto de Administração;13503005000012000;NA;5;FERNANDO LUIS DE TONI;12014;NA;21202.002/2014-14;Pregão Eletrônico Aquisição de combu stíveis (gasolina comum e diesel S10);Publicado;Eletrônico;Nacional;135030;GASOLINA COMUM;76000;3.01;Gasolina automotiva comum. A retirada dos combustíveis será efetuada de acordo com a necessidade da Embrapa, sendo que o faturamento será feito mensalmente e abrangerá todos os abastecimentos feitos no período de 1 a 30/31 de cada mês.;false;homologado;0.00;false;NA;NA;Litro;1.00;/pregoes/doc/pregao/1350300000012014;16950
33688;2014-02-17T09:00:00;2014-02-05T08:00:00;2014-02-05T08:00:00;2014-02-05;Av Soldado Passarinho, 303 - Fazenda Chapadão - Jd. Fazenda Chapadão/SP;Chefe Adjunto de Administração;13505005000012000;NA;5;EDUARDO CAPUTI;12014;NA;006/2014;Pregão Eletrônico Contratação de emp resa para fornecimento de combustíveis (álcool hidratado comum, gasolina comum e mistura óleo diesel/biodiesel-b2) para Embrapa Monitoramento por Satélite, conforme descrito neste Edital e seus anexos.;Publicado;Eletrônico;Nacional;135050;GASOLINA COMUM;4500;12928.50;Contratação de empresa para fornecimento de combustíveis tipo gasolina comum para Embrapa Monitoramento por Satélite, conforme descrito neste Edital e seus anexos.;false;cancelado;NA;false;NA;NA;litros;NA;/pregoes/doc/pregao/1350500000012014;16950
33701;2014-02-13T09:00:00;2014-02-03T08:00:00;2014-02-03T08:00:00;2014-02-03;Rod. Br. 122, Km 50 - Trecho Petrolina/izacolândia - Zona Rural/PE;Gerente Local;13507705000012000;NA;5;REGINALDO ALVES PAES;12014;NA;2/2014;Pregão Eletrônico Aquisição de gasol ina comum, filtros e óleos lubrificantes.;Publicado;Eletrônico;Nacional;135077;GASOLINA COMUM;12000;3.18;Gasolina comum, para abastecimento no endereço da contratada.;false;homologado;0.05;false;NA;NA;LITRO;NA;/pregoes/doc/pregao/1350770000012014;16950
33778;2014-01-23T09:30:00;2014-01-13T08:00:00;2014-01-13T08:00:00;2014-01-13;Sgas 901, Lote 69, Ed. Conab - Asa Sul/DF;Pregoeira;13510005000012000;O Edital poderá ser retirad o junto à CPL da Conab/Matriz. Encontra-se tamb ém disponível para download nos sites  polegadaswww.cona b.gov.br polegadas e  polegadaswww.comprasnet.gov.br polegadas.;5;TATIANA LEAO DE FIGUEIREDO;12014;NA;21200002157201300;Pregão Eletrônico Contratação de emp resa especializada para o fornecimento de combu stíveis (gasolina comum, óleo diesel comum filt rado e álcool etílico hidratado), destinado ao abastecimento da frota de veículos próprios da CONAB/MATRIZ, conforme especificações e demais exigências constantes do Termo de Referência e Anexos.;Publicado;Eletrônico;Nacional;135100;GASOLINA COMUM;30000;89610.00;GASOLINA COMUM, NOME GASOLINA - COMBUSTIVEL VEICULO;false;homologado;9.92;false;NA;NA;LITRO;NA;/pregoes/doc/pregao/1351000000012014;NA
33857;2014-02-06T09:00:00;2014-01-23T08:00:00;2014-01-23T08:00:00;2014-01-27;Rua Senador Mendonça, 148 - Edf. Walmap 9º Andar - - Maceio/alagoas - Centro/AL;Pregoeiro;13558605000012000;Contratação de empresa para fornecimento de combustíveis para atender a fr ota de carros da CONAB-SUREG/AL.;5;ARISTEU DA SILVA;12014;NA;21222000160201300;Pregão Eletrônico Contratação de emp resa para fornecimento de combustíveis para ate nder a frota de carros da CONAB-SUREG/AL.;Publicado;Eletrônico;Nacional;135586;GASOLINA COMUM;3833;10694.07;GASOLINA COMUM, GASOLINA COMUM - COMBUSTIVEL VEICULO;false;cancelado na aceitação;11958.96;false;NA;NA;LITRO;NA;/pregoes/doc/pregao/1355860000012014;NA
34442;2014-03-06T14:00:00;2014-02-20T10:00:00;2014-02-20T10:00:00;2014-02-20;Rua Terenos, Nr. 535 - Bairro Amambai - Campo Grande/ms - /MS;Ordenadora de Despesa;6000705000012010;Será feita a aquisição de 6 .081 (seis mil e oitenta e um) litros.;5;SAFIRA MARIA DE FIGUEREDO;12014;NA;05/2014;Pregão Eletrônico Aquisição parcelad a de gasolina comum, tipo C, combustível, confo rme as especificações estabelecidas pela Agênci a Nacional do Petróleo  ANP, para abasteciment o dos veículos oficiais da Auditoria da 9ª CJM, de acordo com o Termo de Referência Anexo I, através de, no mínimo, 1 posto para abastecime nto, o qual não poderá estar situado à distânci a superior de 8 km da sede da Auditoria da 9ª C JM.;Publicado;Eletrônico;Nacional;60007;GASOLINA COMUM;6081;18613.94;GASOLINA COMUM, NOME GASOLINA - COMBUSTIVEL VEICULO;false;cancelado;NA;false;NA;NA;litros;NA;/pregoes/doc/pregao/0600070000012014;16950
34444;2014-07-18T10:00:00;2014-07-04T13:01:00;2014-07-04T13:01:00;2014-07-04;Rua General Portinho, 426  -  Centro - /RS;Pregoeiro;6001805000012010;NA;5;MICHELLE KUHN FORNARI;12014;NA;38;Pregão Eletrônico Aquisição de Combu stível,gasolina, para a frota de veículos da 1ª Auditoria da 3ª CJM.;Publicado;Eletrônico;Nacional;60018;GASOLINA COMUM;6600;19071.00;GASOLINA COMUM, NOME GASOLINA - COMBUSTIVEL VEICULO;false;homologado;0.02;false;NA;NA;Litros;0.50;/pregoes/doc/pregao/0600180000012014;16950
34446;2014-01-31T09:00:00;2014-01-17T13:00:00;2014-01-17T13:00:00;2014-01-17;Av. Medianeira, 91 - Santa Maria/rs - Medianeira/RS;Pregoeiro;6002005000012010;NA;5;LUIZ HENRIQUE MEGER EMMANUELLI;12014;NA;42/2013;Pregão Eletrônico Contratação de soc iedade empresária para fornecimento parcelado d e gasolina, óleo lubrificante, filtros e serviç os de lavagem para a frota dos veículos oficiai s da 3ª Auditoria da 3ª CJM;Publicado;Eletrônico;Nacional;60020;GASOLINA COMUM;7200;21960.00;GASOLINA COMUM, NOME GASOLINA - COMBUSTIVEL VEICULO;false;homologado;1.50;false;NA;NA;litro;NA;/pregoes/doc/pregao/0600200000012014;NA
34456;2014-04-30T14:00:00;2014-04-11T10:00:00;2014-04-11T10:00:00;2014-04-15;Avenida Cásper Líbero, 88 - Santa Ifigênia/SP;Juiza-auditora Diretora do Foro;6002905000012010;NA;5;TELMA ANGELICA FIGUEIREDO;12014;NA;18;Pregão Eletrônico Contratação de emp resa especializada no fornecimento de combustiv el para a frota da 2ª CJM, peloperíodo de 12 me ses.;Publicado;Eletrônico;Nacional;60029;GASOLINA COMUM;14000;2.99;GASOLINA COMUM, NOME GASOLINA - COMBUSTIVEL VEICULO;false;cancelado;NA;false;NA;NA;litro;NA;/pregoes/doc/pregao/0600290000012014;16950
35228;2014-02-28T10:00:00;2014-02-05T09:00:00;2014-02-05T09:00:00;2014-02-05;Av. Prudente de Morais, 161 - Petropolis - Petropolis/RN;Pregoeiro;11461205000012000;Não serão cobradas taxas pa ra retirada do Edital, que também estará dispon ível no www.comprasnet.gov.br;5;ANDRE LUIS NOGUEIRA DA SILVA;12014;NA;3624000079201430;Pregão Eletrônico Contratação de emp resa especializada na prestação de serviços con do a tecnologia que melhor controle com seguran ça a contratação, a fim de atender os veículos terrestres oficiais do IBGE, nos municípios do Estado do Rio Grande do Norte, conforme condiçõ es e exigências estabelecidas no Edital e seus Anexos tinuados de administração, gerenciamento e cont role de aquisição de combustíveis em rede de po stos credenciados, tipo gasolina comum, álcool comum e óleo diesel para os veículos, compreend endo administração e gerenciamento informatizad o, com uso de cartões eletrônicos magnéticos ou com chip como meio de intermediação do pagamen to, pelo fornecimento de combustíveis, utilizan;Publicado;Eletrônico;Nacional;114612;GASOLINA COMUM;53040;158059.20;GASOLINA COMUM;false;homologado;0.00;false;NA;NA;LITROS;0.01;/pregoes/doc/pregao/1146120000012014;NA
