id;data_abertura_proposta;data_entrega_edital;data_entrega_proposta;data_publicacao;endereco_entrega_edital;funcao_responsavel;identificador;informacoes_gerais;modalidade;nome_responsavel;numero_aviso;numero_itens;numero_processo;objeto;situacao_aviso;tipo_pregao;tipo_recurso;uasg;descricao_item;quantidade_item;valor_estimado_item;descricao_detalhada_item;margem_preferencial;situacao_item;menor_lance;decreto_7174;fornecedor_vencedor;tratamento_diferenciado;unidade_fornecimento;valor_negociado;;situacao
12326;2014-08-14T10:00:00;2014-08-04T10:00:00;2014-08-04T10:00:00;04/08/2014;Rua da Imprensa, 16 - 10ºandar - Sala 1001 - Centro - Centro/RJ;Pregoeira;3,4302805000032E+016;NA;5;CLENES FERNANDES DE OLIVEIRA;32014;NA;1,45800042520141E+015;Pregão Eletrônico Aquisição de mater ial de consumo para atender os setores do Insti tuto do Patrimônio Histórico e Artístico Nacion al IPHAN, Palácio Gustavo Capanema.;Publicado;Eletrônico;Nacional;343028;CAFÉ;600;6,16;"Café tradicional extra-forte torrado e moído, em pó homogêneo, constituído de grão de café do tipo 8 COB ou melhor, gosto predominante de café arábica, café 100% arábica não sendo admitida presença de conillon; bebida dura isento de gosto de rio zona, emp";false;homologado;4.48;false;NA;NA;pacote c/ 500 g;NA;/pregoes/doc/pregao/3430280000032014;NORMAL
29379;2014-05-26T14:00:00;2014-05-13T08:00:00;2014-05-13T08:00:00;13/05/2014;Rua Doutor Lauro Pinto, 245 - Candelária - /RN;Pregoeiro;9,00070500007201E+015;NA;5;LUCIANO PEREIRA DA SILVA;72014;NA;1.787/2013;Pregão Eletrônico Aquisição de Gêner os de alimentação.;Publicado;Eletrônico;Nacional;90007;CAFÉ;2700;6,16;CAFÉ, APRESENTAÇÃO PÓ, CARACTERÍSTICAS ADICIONAIS SOLÚVEL, CAPUCCINO;false;homologado;4.00;false;NA;NA;FRASCO 200,00 G;NA;/pregoes/doc/pregao/0900070000072014;NORMAL
50018;2013-06-28T09:00:00;2013-06-17T09:15:00;2013-06-17T09:15:00;17/06/2013;Av. Paiva, S/nº - Ilha Das Flores, Neves - /RJ;Pregoeiro;7,9538005000212E+016;NA;5;MARCEL MARIANO NERES;212012;NA;6,33440014442012E+016;Pregão Eletrônico Aquisição de Gêner os Alimentícios para o Complexo Naval da Ilha d as Flores e para a Área de Apoio Adminisstrativ o em Itaoca-ES.;Publicado;Eletrônico;Nacional;795380;CAFÉ;200;6,17;CAFÉ, APRESENTAÇÃO PÓ, CARACTERÍSTICAS ADICIONAIS SOLÚVEL, CAPUCCINO;false;homologado;5.99;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/7953800000212012;NORMAL
50254;2013-06-28T09:00:00;2013-06-17T09:15:00;2013-06-17T09:15:00;17/06/2013;Av. Paiva, S/nº - Ilha Das Flores, Neves - /RJ;Pregoeiro;7,9538005000212E+016;NA;5;MARCEL MARIANO NERES;212012;NA;6,33440014442012E+016;Pregão Eletrônico Aquisição de Gêner os Alimentícios para o Complexo Naval da Ilha d as Flores e para a Área de Apoio Adminisstrativ o em Itaoca-ES.;Publicado;Eletrônico;Nacional;795380;CAFÉ;50;6,17;CAFÉ, TIPO CAPPUCINO SOLÚVEL, APRESENTAÇÃO PÓ, TIPO EMBALAGEM COMUM;false;homologado;6.17;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/7953800000212012;NORMAL
50017;2013-06-28T09:00:00;2013-06-17T09:15:00;2013-06-17T09:15:00;17/06/2013;Av. Paiva, S/nº - Ilha Das Flores, Neves - /RJ;Pregoeiro;7,9538005000212E+016;NA;5;MARCEL MARIANO NERES;212012;NA;6,33440014442012E+016;Pregão Eletrônico Aquisição de Gêner os Alimentícios para o Complexo Naval da Ilha d as Flores e para a Área de Apoio Adminisstrativ o em Itaoca-ES.;Publicado;Eletrônico;Nacional;795380;CAFÉ;2000;6,2;CAFÉ, TIPO TORRADO, APRESENTAÇÃO MOÍDO, TIPO EMBALAGEM A VÁCUO,               CARACTERÍSTICAS ADICIONAIS EXTRA FORTE;false;homologado;6.09;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/7953800000212012;NORMAL
50253;2013-06-28T09:00:00;2013-06-17T09:15:00;2013-06-17T09:15:00;17/06/2013;Av. Paiva, S/nº - Ilha Das Flores, Neves - /RJ;Pregoeiro;7,9538005000212E+016;NA;5;MARCEL MARIANO NERES;212012;NA;6,33440014442012E+016;Pregão Eletrônico Aquisição de Gêner os Alimentícios para o Complexo Naval da Ilha d as Flores e para a Área de Apoio Adminisstrativ o em Itaoca-ES.;Publicado;Eletrônico;Nacional;795380;CAFÉ;500;6,2;CAFÉ TORRADO E MOÍDO, EXTRA FORTE ALMOFADA, VALIDADE MÍNIMA 180 DIAS, PCT 500 GR;false;homologado;6.20;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/7953800000212012;NORMAL
23050;2014-02-13T14:00:00;2014-02-03T09:00:00;2014-02-03T09:00:00;03/02/2014;Av. Pasteur, Nº. 296, Prédio da Escola de Nutrição, Sala 407. - Urca/RJ;Pregoeira;1,5403405000052E+016;O Edital e seus Anexos pode rão ser reconhecidos e retirados gratuitamente no site www.comprasnet.gov.br ou na Comissão Pe rmanente de Licitação, nos dias úteis, mediante apresentação de meios digitais.;5;RAQUEL PEREIRA DA SILVA;52014;NA;2,31020048362013E+016;Pregão Eletrônico Registro de Preços para eventual aquisição de material de consumo : Gêneros Alimentícios  café e açúcar para sup rimento do Almoxarifado Central desta Universid ade, conforme especificações constantes neste T ermo de Referência.;Publicado;Eletrônico;Nacional;154034;CAFÉ;3120;6,21;"CAFÉ, tipo torrado, apresentação moído, em pó homogêneo, do tipo tradicional ou superior, 100% café arábico, torração média, bebida pura, sabor intenso, sem amargor, nível mínimo de qualidade do café 5,5 pontos; sendo recomendado apresentar Selo de Pureza";false;homologado;5.68;false;NA;NA;Pacote 500g;NA;/pregoes/doc/pregao/1540340000052014;NORMAL
42596;2013-08-26T10:00:00;2013-08-13T08:00:00;2013-08-13T08:00:00;13/08/2013;Av. Duque de Caxias N.01 - Wenceslau Braz - /MG;Ordenador de Despesas;1,6012705000132E+016;NA;5;ALEXANDRE FERRAZ DOS SANTOS;132013;NA;6,45400038012013E+016;Pregão Eletrônico Registro de preços para eventual aquisição de gêneros de alimenta ção para o Hotel de Trânsito do 4º GAAAe;Publicado;Eletrônico;Nacional;160127;CAFÉ;100;6,25;Café torrado e moido extra forte 500g;false;cancelado na aceitação;7.00;false;NA;NA;Pct;NA;/pregoes/doc/pregao/1601270000132013;NORMAL
55557;2014-10-03T09:00:00;2014-09-23T08:00:00;2014-09-23T08:00:00;23/09/2014;Br 428 Km 152 S/n Zona Rural Caixa Postal 023 - /PE;Chefe Geral;1,3501205000302E+016;NA;5;PEDRO CARLOS GAMA DA SILVA;302014;NA;1252014;Pregão Eletrônico Aquisição de Café e Açucar.;Publicado;Eletrônico;Nacional;135012;CAFÉ;4000;6,29;Café torrado e moído, à vácuo puro, tipo tijolo, empacotado em embalagem aluminizada de 500 (quinhentos) gramas, com laudo de análise emitido por laboratório analítico licenciado pelo Órgão de Vigilância Sanitária competente no Estado, Distrito Federal ou;false;homologado;4.92;false;NA;NA;PACOTE 500 GRAMAS;NA;/pregoes/doc/pregao/1350120000302014;NORMAL
182;2013-03-15T08:30:00;2013-03-05T08:30:00;2013-03-05T08:30:00;05/03/2013;Rua do Imperio, S/nº - Santa Cruz/RJ;Ordenador de Despesas;1,2003105000012E+016;NA;5;SERGIO BARROS DE OLIVEIRA;12013;NA;6,72430044392012E+016;Pregão Eletrônico Registro de preços para eventual aquisição de Gêneros Alimentício s.;Publicado;Eletrônico;Nacional;120031;CAFÉ;2500;6,32;CAFÉ, APRESENTAÇÃO TORRADO E MOÍDO, NORMAS TÉCNICAS LAUDO DE CLASSIFICAÇÃO DE IDENTIFICAÇÃO DE QUALID A, CARACTERÍSTICAS ADICIONAIS PÓ HOMOGÊNEO, EMBALAGEM À VÁCUO, QUALIDADE GOURME T;false;homologado;6.30;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/1200310000012013;NORMAL
37550;2013-05-07T13:00:00;2013-04-22T08:00:00;2013-04-22T08:00:00;22/04/2013;Rua Marechal Deodoro, 933 - Centro/PR;Pregoeira;2,0005305000112E+016;NA;5;LIS MARIA GARCIA LOPES;112013;NA;1,25000004282013E+016;Pregão Eletrônico Registro de Preços visando a aquisição de gêneros alimentícios pa ra a Procuradoria da República no Estado do Par aná e suas unidades Jurisdicionadas.;Publicado;Eletrônico;Nacional;200053;CAFÉ;6000;6,36;CAFÉ EM PÓ, TORRADO E MOÍDO DO TIPO SUPERIOR E DE PRIMEIRA QUAILDADE. DEMAIS CONDIÇÕES, CONFORME ANEXO I DO EDITAL.;false;adjudicado;5.10;false;NA;NA;PACOTE;NA;/pregoes/doc/pregao/2000530000112013;NORMAL
4852;2014-06-18T09:00:00;2014-06-05T09:00:00;2014-06-05T09:00:00;06/06/2014;Praca Olavo Bilac 33 - Centro - Centro/AL;Ordenador de Despesas;1,6000305000012E+016;NA;5;MARCIO BRASILEIRO CARDOSO;12014;NA;6,42380069422014E+016;Pregão Eletrônico Registrar preços p ara futura aquisição de Material de Expediente, Material de Copa e Cozinha, Limpeza e Higieniz ação, Elétrico e Gêneros de Alimentação;Publicado;Eletrônico;Nacional;160003;CAFÉ;200;6,4;Café puro torrado e moído, procedente de grãos sãos, limpos e isentos de impurezas, acondicionado em pacote aluminizado alto vácuo, sem glúten, íntegro, resistente, vedado hermeticamente e limpo. A embalagem deverá conter externamente os dados de identifi;false;homologado;2.85;false;NA;NA;PACOTE 00000250,00 G;NA;/pregoes/doc/pregao/1600030000012014;NORMAL
9566;2014-06-30T10:00:00;2014-06-17T10:00:00;2014-06-17T10:00:00;17/06/2014;Largo Senador Raul Cardoso 207 - Vila Clementino/SP;Pregoeiro;4,2003705000022E+016;NA;5;DIMAS LUPPI KUBO;22014;NA;1,40700002520141E+015;Pregão Eletrônico Aquisição de Gêner os Alimentícios.;Publicado;Eletrônico;Nacional;420037;CAFÉ;1400;6,4;CAFÉ EM PÓ HOMOGÊNEO, CONFORME ANEXO I DO EDITAL;false;homologado;3.73;false;NA;NA;PACOTE 500GR;NA;/pregoes/doc/pregao/4200370000022014;NORMAL
21918;2013-09-03T10:00:00;2013-08-12T08:30:00;2013-08-12T08:30:00;12/08/2013;Av. Antonio Carlos, 6627 - Pampulha - /MG;Diretor;1,5329205000052E+016;NA;5;ANTONIO OTAVIO FERNANDES;52013;NA;2,30720154542013E+016;Pregão Eletrônico Constitui objeto d esta licitação a implantação do Registro de Pre ços e sua posterior implementação para aquisiçã o parcelada de MATERIAL DE LIMPEZA, GÊNEROS DE ALIMENTAÇÃO E MATERIAL DE COPA E COZINHA,;Publicado;Eletrônico;Nacional;153292;CAFÉ;2860;6,48;"Café em pó torrado e moído; tipo tradicional ou forte, em embalagem de 500 gramas, caixa com 10 pacotes, grãos 100% arábico, até 20% de grãos Conillon, tipo suave; isento de grãos pretos, verdes ou fermentados; grãos crus sãos e limpos; na cor castanho-cl";false;homologado;5.19;false;NA;NA;Pacote c/ 500g;NA;/pregoes/doc/pregao/1532920000052013;NORMAL
28446;2013-06-25T14:00:00;2013-06-10T08:00:00;2013-06-10T08:00:00;10/06/2013;Rua Barão de Jeremoabo, S\n, Campus Universitário de Ondina - Ondina/BA;Pregoeiro;1,5303805000072E+016;NA;5;AIRAN AIRES ANDRADE;72013;NA;23066007045/13-61;Pregão Eletrônico Registro de preços , pelo prazo de 12 (doze) meses, para eventual aquisição de material de consumo  gêneros alim entícios, acondicionamento e embalagem, copa e cozinha e higiene e limpeza, para atender às ne cessidades das Unidades/Órgão;Publicado;Eletrônico;Nacional;153038;CAFÉ;1170;6,48;CAFÉ, TIPO CAPPUCINO SOLÚVEL, APRESENTAÇÃO PÓ, TIPO EMBALAGEM PLÁSTICA COM    TAMPA, VALIDADE PRAZO MÍNIMO DE 1 ANO, CARACTERÍSTICAS ADICIONAIS DIET;false;homologado;5.26;false;NA;NA;FRASCO 100,00 G;NA;/pregoes/doc/pregao/1530380000072013;NORMAL
29397;2014-10-02T08:30:00;2014-09-22T08:00:00;2014-09-22T08:00:00;22/09/2014;Rua Getúlio de Melo Franco, 345, Galeria Veredas, Sala 108, 1° Andar - Centro/MG;Pregoeiro;1,5830905000072E+016;NA;5;CELSO FERNANDES DA CRUZ;72014;NA;2,32030002522014E+016;Pregão Eletrônico Aquisição de gêner os de alimentação, na modalidade de Pregão Elet rônico, para atender as necessidades de consumo do Instituto Federal de Educação, Ciência e Te cnologia do Triângulo Mineiro, de acordo com as especificações, quantidades;Publicado;Eletrônico;Nacional;158309;CAFÉ;250;6,49;CAFÉ EM PÓ TORRADO E MOÍDO - CAFÉ TORRADO E MOÍDO, 1ª QUALIDADE, TIPO EXPORTAÇÃO, EMPACOTADO AUTOMATICAMENTE A VÁCUO PURO, TIPO 8 COB (CLASSIFICAÇÃO OFICIAL BRASILEIRA), COM NO MÁXIMO 15% DE GRÃOS P.V.A (PRETOS, VERDES E ARDIDOS), ISENTO DE BEBIDAS RIO OU;false;homologado;6.20;false;NA;NA;Pacote 500 Grama;NA;/pregoes/doc/pregao/1583090000072014;NORMAL
41344;2013-03-11T09:00:00;2013-02-27T08:30:00;2013-02-27T08:30:00;27/02/2013;Ilha Das Cobras, S/n - Centro - Centro/RJ;Ordenador de Despesa;7,9160305000132E+016;NA;5;ALEXANDRE RABELLO DE FARIA;132012;NA;6,39900009432012E+016;Pregão Eletrônico Aquisição de Gêner os Alimentícios;Publicado;Eletrônico;Nacional;791603;CAFÉ COM LEITE;200;6,5;CAFÉ COM LEITE, ASPECTO FÍSICO PÓ, TIPO SOLÚVEL, PRAZO VALIDADE 6 MÊS;false;homologado;4.62;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/7916030000132012;NORMAL
39870;2013-08-15T10:00:00;2013-08-02T09:30:00;2013-08-02T09:30:00;02/08/2013;Esplanada Dos Ministerios - Bl. N, 2 Andar, Anexo - Brasilia/df - Plano Piloto/DF;Ordenador de Despesas;7,8700005000122E+016;NA;5;SERGIO ALEXANDRE CARDOSO DE LIMA CASTRO;122013;NA;6,20550023552013E+016;Pregão Eletrônico Registro de preços para eventual aquisição de gêneros alimentício s diversos (laticínios, frigorificados, hortifr utigranjeiros, gêneros secos), visando atender às necessidades do Comando do 7º Distrito Naval , conforme especificações e ;Publicado;Eletrônico;Nacional;787000;CAFÉ;600;6,58;CAFÉ, TIPO CAPPUCINO SOLÚVEL, APRESENTAÇÃO PÓ, TIPO EMBALAGEM COMUM;false;homologado;3.95;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/7870000000122013;NORMAL
40003;2013-08-15T10:00:00;2013-08-02T09:30:00;2013-08-02T09:30:00;02/08/2013;Esplanada Dos Ministerios - Bl. N, 2 Andar, Anexo - Brasilia/df - Plano Piloto/DF;Ordenador de Despesas;7,8700005000122E+016;NA;5;SERGIO ALEXANDRE CARDOSO DE LIMA CASTRO;122013;NA;6,20550023552013E+016;Pregão Eletrônico Registro de preços para eventual aquisição de gêneros alimentício s diversos (laticínios, frigorificados, hortifr utigranjeiros, gêneros secos), visando atender às necessidades do Comando do 7º Distrito Naval , conforme especificações e ;Publicado;Eletrônico;Nacional;787000;CAFÉ;600;6,58;CAFÉ, TIPO CAPPUCINO SOLÚVEL, APRESENTAÇÃO PÓ, TIPO EMBALAGEM COMUM;false;homologado;3.95;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/7870000000122013;NORMAL
5893;2014-04-14T08:30:00;2014-03-31T08:00:00;2014-03-31T08:00:00;31/03/2014;Av.maranhao, Nr 1022 - Centro - /PI;Pregoeiro;2,0039005000012E+016;NA;5;YRISGEISSON FONTINELE LIMA;12014;NA;8,41001317420134E+015;Pregão Eletrônico Aquisição de supri mentos de informática, materiais de expediente outros bens de consumo.;Publicado;Eletrônico;Nacional;200390;CAFÉ;2040;6,64;Café, torrado, moído, 1ª qualidade, tipo exportação, espécie predominantemente arábica, embalagem a vácuo, aluminizada, em pacotes de 250g.;false;homologado;2.75;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/2003900000012014;NORMAL
41516;2013-10-10T10:00:00;2013-09-30T08:00:00;2013-09-30T08:00:00;30/09/2013;Av. Araujo Pinho, 39 - Canela/BA;Pregoeiro;1,5814505000132E+016;NA;5;SAULO OLIVEIRA DE ALMEIDA;132013;NA;2,32780008272013E+016;Pregão Eletrônico Aquisição de gêner os alimentícios.;Publicado;Eletrônico;Nacional;158145;CAFÉ;11620;6,64;"Objeto: Café em pó homogêneo, torrado e moído embalado a vácuo de 1ª qualidade.    Descrição Detalhada: café em pó homogêneo, torrado e moído embalado a vácuo de 1ª qualidade embalagem 250 grs; acondicionamento em embalagem do tipo a vácuo, com validade m";false;homologado;2.12;false;NA;NA;Pacote;NA;/pregoes/doc/pregao/1581450000132013;NORMAL
13674;2013-02-15T09:00:00;2013-02-01T09:00:00;2013-02-01T09:00:00;01/02/2013;Estrada do Galeao, S/n (ilha do Governador) - Ilha do Governador/RJ;Ordenador de Despesas;1,2003005000042E+016;NA;5;FLAVIO LUIZ DE OLIVEIRA PINTO;42013;NA;6,72420174792012E+016;Pregão Eletrônico Gêneros Alimentíci os;Publicado;Eletrônico;Nacional;120030;CAFÉ;450;6,65;CAFÉ CAPPUCCINO DIETÉTICO C/ 140 GR;false;homologado;4.50;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/1200300000042013;NORMAL
14174;2013-02-15T09:00:00;2013-02-01T09:00:00;2013-02-01T09:00:00;01/02/2013;Estrada do Galeao, S/n (ilha do Governador) - Ilha do Governador/RJ;Ordenador de Despesas;1,2003005000042E+016;NA;5;FLAVIO LUIZ DE OLIVEIRA PINTO;42013;NA;6,72420174792012E+016;Pregão Eletrônico Gêneros Alimentíci os;Publicado;Eletrônico;Nacional;120030;CAFÉ;450;6,65;CAFÉ CAPPUCCINO DIETÉTICO C/ 140 GR;false;homologado;4.50;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/1200300000042013;NORMAL
14674;2013-02-15T09:00:00;2013-02-01T09:00:00;2013-02-01T09:00:00;01/02/2013;Estrada do Galeao, S/n (ilha do Governador) - Ilha do Governador/RJ;Ordenador de Despesas;1,2003005000042E+016;NA;5;FLAVIO LUIZ DE OLIVEIRA PINTO;42013;NA;6,72420174792012E+016;Pregão Eletrônico Gêneros Alimentíci os;Publicado;Eletrônico;Nacional;120030;CAFÉ;450;6,65;CAFÉ CAPPUCCINO DIETÉTICO C/ 140 GR;false;homologado;4.50;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/1200300000042013;NORMAL
15174;2013-02-15T09:00:00;2013-02-01T09:00:00;2013-02-01T09:00:00;01/02/2013;Estrada do Galeao, S/n (ilha do Governador) - Ilha do Governador/RJ;Ordenador de Despesas;1,2003005000042E+016;NA;5;FLAVIO LUIZ DE OLIVEIRA PINTO;42013;NA;6,72420174792012E+016;Pregão Eletrônico Gêneros Alimentíci os;Publicado;Eletrônico;Nacional;120030;CAFÉ;450;6,65;CAFÉ CAPPUCCINO DIETÉTICO C/ 140 GR;false;homologado;4.50;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/1200300000042013;NORMAL
15674;2013-02-15T09:00:00;2013-02-01T09:00:00;2013-02-01T09:00:00;01/02/2013;Estrada do Galeao, S/n (ilha do Governador) - Ilha do Governador/RJ;Ordenador de Despesas;1,2003005000042E+016;NA;5;FLAVIO LUIZ DE OLIVEIRA PINTO;42013;NA;6,72420174792012E+016;Pregão Eletrônico Gêneros Alimentíci os;Publicado;Eletrônico;Nacional;120030;CAFÉ;450;6,65;CAFÉ CAPPUCCINO DIETÉTICO C/ 140 GR;false;homologado;4.50;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/1200300000042013;NORMAL
16174;2013-02-15T09:00:00;2013-02-01T09:00:00;2013-02-01T09:00:00;01/02/2013;Estrada do Galeao, S/n (ilha do Governador) - Ilha do Governador/RJ;Ordenador de Despesas;1,2003005000042E+016;NA;5;FLAVIO LUIZ DE OLIVEIRA PINTO;42013;NA;6,72420174792012E+016;Pregão Eletrônico Gêneros Alimentíci os;Publicado;Eletrônico;Nacional;120030;CAFÉ;450;6,65;CAFÉ CAPPUCCINO DIETÉTICO C/ 140 GR;false;homologado;4.50;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/1200300000042013;NORMAL
16674;2013-02-15T09:00:00;2013-02-01T09:00:00;2013-02-01T09:00:00;01/02/2013;Estrada do Galeao, S/n (ilha do Governador) - Ilha do Governador/RJ;Ordenador de Despesas;1,2003005000042E+016;NA;5;FLAVIO LUIZ DE OLIVEIRA PINTO;42013;NA;6,72420174792012E+016;Pregão Eletrônico Gêneros Alimentíci os;Publicado;Eletrônico;Nacional;120030;CAFÉ;450;6,65;CAFÉ CAPPUCCINO DIETÉTICO C/ 140 GR;false;homologado;4.50;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/1200300000042013;NORMAL
6977;2014-05-08T10:00:00;2014-04-15T08:00:00;2014-04-15T08:00:00;15/04/2014;Av.souza Mota, 350 - Parque Fundão - Campos Dos Goytacazes - /RJ;Diretora Geral do Campus Guarus;1,5838605000022E+016;NA;5;CHRISTIANE MENEZES RODRIGUES FALCAO;22014;NA;233190006482014;Pregão Eletrônico Aquisição parcelad a e futura de Gêneros Alimentícios e outros;Publicado;Eletrônico;Nacional;158386;CAFÉ;1200;6,66;CAFÉ TORRADO - Moído, em pó, embalado a vácuo, apresentando selo de pureza da Associação Brasileira do Café (ABIC) ou, na ausência deste, laudo de análise do produto ofertado, emitido por laboratório habilitado pela REBLAS/ANVISA ou por laboratório acredi;false;homologado;4.25;false;NA;NA;Pacote com 500g;NA;/pregoes/doc/pregao/1583860000022014;NORMAL
181;2013-03-15T08:30:00;2013-03-05T08:30:00;2013-03-05T08:30:00;05/03/2013;Rua do Imperio, S/nº - Santa Cruz/RJ;Ordenador de Despesas;1,2003105000012E+016;NA;5;SERGIO BARROS DE OLIVEIRA;12013;NA;6,72430044392012E+016;Pregão Eletrônico Registro de preços para eventual aquisição de Gêneros Alimentício s.;Publicado;Eletrônico;Nacional;120031;CAFÉ;1500;6,72;CAFÉ, TIPO TORRADO, APRESENTAÇÃO MOÍDO, TIPO EMBALAGEM A VÁCUO;false;homologado;6.30;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/1200310000012013;NORMAL
24776;2013-04-24T10:00:00;2013-04-12T14:00:00;2013-04-12T14:00:00;12/04/2013;Av.fernandes Lima, N. 1970 - Farol - Farol/AL;Ordenador de Despesas;1,6000405000062E+016;NA;5;CARLOS FEITOSA RODRIGUES;62013;NA;641060013732013;Pregão Eletrônico Registro de preços para eventuais aquisições de Gêneros Alimentíc ios, Gás Liquefeito de Petróleo, Combustíveis ( carvão vegetal), Máquinas, Equipamentos e Utens ílios Domésticos, Material de Copa e Cozinha e Uniformes, Tecidos e Aviamen;Publicado;Eletrônico;Nacional;160004;CAFÉ;100;6,72;Café solúvel granulado;false;homologado;5.29;false;NA;NA;vidro 100g;NA;/pregoes/doc/pregao/1600040000062013;NORMAL
25276;2013-04-24T10:00:00;2013-04-12T14:00:00;2013-04-12T14:00:00;12/04/2013;Av.fernandes Lima, N. 1970 - Farol - Farol/AL;Ordenador de Despesas;1,6000405000062E+016;NA;5;CARLOS FEITOSA RODRIGUES;62013;NA;641060013732013;Pregão Eletrônico Registro de preços para eventuais aquisições de Gêneros Alimentíc ios, Gás Liquefeito de Petróleo, Combustíveis ( carvão vegetal), Máquinas, Equipamentos e Utens ílios Domésticos, Material de Copa e Cozinha e Uniformes, Tecidos e Aviamen;Publicado;Eletrônico;Nacional;160004;CAFÉ;100;6,72;Café solúvel granulado;false;homologado;5.29;false;NA;NA;vidro 100g;NA;/pregoes/doc/pregao/1600040000062013;NORMAL
27288;2014-06-12T10:00:00;2014-06-02T13:00:00;2014-06-02T13:00:00;02/06/2014;Rua Ivonne Silveira, 243, Loteamento Centro Executivo, Doron - /BA;Pregoeiro;2,0003105000062E+016;NA;5;LUIZ ANTONIO BARRETO NASCIMENTO;62014;NA;1.14.1033/2014-30;Pregão Eletrônico Aquisição de mater iais de consumo diversos para PR/BA e PRMs.;Publicado;Eletrônico;Nacional;200031;CAFÉ;3000;6,77;"CAFÉ TORRADO e moído. Embalagem a vácuo de 250 gramas, validade de 6 meses a partir da entrega pelo fornecedor, com registro da data de fabricação e validade estampadas no rótulo da embalagem; a marca deve possuir Certificado no PQC   Programa de Qualidad";false;homologado;2.99;false;NA;NA;PACOTE;NA;/pregoes/doc/pregao/2000310000062014;NORMAL
